,poll_id,pollster_id,pollster,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,question_id,sample_size,population,population_full,race_id,party,candidate_name,pct,poll_end_date,unique_id
1939,88233,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Wisconsin,9/12/24,9/17/24,210073,1194.0,lv,lv,8905,REP,Donald Trump,49.0,2024-09-17,88233-1205-Wisconsin-9/12/24-9/17/24-210073-1194.0-lv-8905
1940,88234,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Michigan,9/12/24,9/17/24,210074,1282.0,rv,rv,8820,DEM,Kamala Harris,50.0,2024-09-17,88234-1205-Michigan-9/12/24-9/17/24-210074-1282.0-rv-8820
1941,88234,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Michigan,9/12/24,9/17/24,210074,1282.0,rv,rv,8820,REP,Donald Trump,47.0,2024-09-17,88234-1205-Michigan-9/12/24-9/17/24-210074-1282.0-rv-8820
1942,88234,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Michigan,9/12/24,9/17/24,210075,1138.0,lv,lv,8820,DEM,Kamala Harris,52.0,2024-09-17,88234-1205-Michigan-9/12/24-9/17/24-210075-1138.0-lv-8820
1943,88234,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Michigan,9/12/24,9/17/24,210075,1138.0,lv,lv,8820,REP,Donald Trump,47.0,2024-09-17,88234-1205-Michigan-9/12/24-9/17/24-210075-1138.0-lv-8820
1989,88211,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Pennsylvania,9/12/24,9/16/24,209902,1331.0,lv,lv,8872,DEM,Kamala Harris,51.0,2024-09-16,88211-396-Pennsylvania-9/12/24-9/16/24-209902-1331.0-lv-8872
1990,88211,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Pennsylvania,9/12/24,9/16/24,209902,1331.0,lv,lv,8872,REP,Donald Trump,45.0,2024-09-16,88211-396-Pennsylvania-9/12/24-9/16/24-209902-1331.0-lv-8872
1993,88211,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Pennsylvania,9/12/24,9/16/24,209905,1331.0,lv,lv,8872,DEM,Kamala Harris,51.0,2024-09-16,88211-396-Pennsylvania-9/12/24-9/16/24-209905-1331.0-lv-8872
1994,88211,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Pennsylvania,9/12/24,9/16/24,209905,1331.0,lv,lv,8872,REP,Donald Trump,46.0,2024-09-16,88211-396-Pennsylvania-9/12/24-9/16/24-209905-1331.0-lv-8872
1995,88212,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Michigan,9/12/24,9/16/24,209903,905.0,lv,lv,8820,DEM,Kamala Harris,50.0,2024-09-16,88212-396-Michigan-9/12/24-9/16/24-209903-905.0-lv-8820
1996,88212,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Michigan,9/12/24,9/16/24,209903,905.0,lv,lv,8820,REP,Donald Trump,45.0,2024-09-16,88212-396-Michigan-9/12/24-9/16/24-209903-905.0-lv-8820
2001,88212,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Michigan,9/12/24,9/16/24,209906,905.0,lv,lv,8820,DEM,Kamala Harris,51.0,2024-09-16,88212-396-Michigan-9/12/24-9/16/24-209906-905.0-lv-8820
2002,88212,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Michigan,9/12/24,9/16/24,209906,905.0,lv,lv,8820,REP,Donald Trump,46.0,2024-09-16,88212-396-Michigan-9/12/24-9/16/24-209906-905.0-lv-8820
2003,88213,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Wisconsin,9/12/24,9/16/24,209904,1075.0,lv,lv,8905,DEM,Kamala Harris,48.0,2024-09-16,88213-396-Wisconsin-9/12/24-9/16/24-209904-1075.0-lv-8905
2004,88213,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Wisconsin,9/12/24,9/16/24,209904,1075.0,lv,lv,8905,REP,Donald Trump,47.0,2024-09-16,88213-396-Wisconsin-9/12/24-9/16/24-209904-1075.0-lv-8905
2010,88213,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Wisconsin,9/12/24,9/16/24,209907,1075.0,lv,lv,8905,DEM,Kamala Harris,49.0,2024-09-16,88213-396-Wisconsin-9/12/24-9/16/24-209907-1075.0-lv-8905
2011,88213,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Wisconsin,9/12/24,9/16/24,209907,1075.0,lv,lv,8905,REP,Donald Trump,48.0,2024-09-16,88213-396-Wisconsin-9/12/24-9/16/24-209907-1075.0-lv-8905
2024,88231,486,The Washington Post,3.0,-1.2,Live Phone/Text-to-Web,9.0,Pennsylvania,9/12/24,9/16/24,210066,1003.0,lv,lv,8872,DEM,Kamala Harris,48.0,2024-09-16,88231-486-Pennsylvania-9/12/24-9/16/24-210066-1003.0-lv-8872
2025,88231,486,The Washington Post,3.0,-1.2,Live Phone/Text-to-Web,9.0,Pennsylvania,9/12/24,9/16/24,210066,1003.0,lv,lv,8872,REP,Donald Trump,47.0,2024-09-16,88231-486-Pennsylvania-9/12/24-9/16/24-210066-1003.0-lv-8872
2028,88231,486,The Washington Post,3.0,-1.2,Live Phone/Text-to-Web,9.0,Pennsylvania,9/12/24,9/16/24,210067,1003.0,lv,lv,8872,DEM,Kamala Harris,48.0,2024-09-16,88231-486-Pennsylvania-9/12/24-9/16/24-210067-1003.0-lv-8872
2029,88231,486,The Washington Post,3.0,-1.2,Live Phone/Text-to-Web,9.0,Pennsylvania,9/12/24,9/16/24,210067,1003.0,lv,lv,8872,REP,Donald Trump,48.0,2024-09-16,88231-486-Pennsylvania-9/12/24-9/16/24-210067-1003.0-lv-8872
2069,88242,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Pennsylvania,9/11/24,9/16/24,210087,1082.0,rv,rv,8872,DEM,Kamala Harris,50.0,2024-09-16,88242-1424-Pennsylvania-9/11/24-9/16/24-210087-1082.0-rv-8872
2070,88242,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Pennsylvania,9/11/24,9/16/24,210087,1082.0,rv,rv,8872,REP,Donald Trump,46.0,2024-09-16,88242-1424-Pennsylvania-9/11/24-9/16/24-210087-1082.0-rv-8872
2071,88242,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Pennsylvania,9/11/24,9/16/24,210088,1082.0,lv,lv,8872,DEM,Kamala Harris,50.0,2024-09-16,88242-1424-Pennsylvania-9/11/24-9/16/24-210088-1082.0-lv-8872
2072,88242,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Pennsylvania,9/11/24,9/16/24,210088,1082.0,lv,lv,8872,REP,Donald Trump,46.0,2024-09-16,88242-1424-Pennsylvania-9/11/24-9/16/24-210088-1082.0-lv-8872
2073,88242,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Pennsylvania,9/11/24,9/16/24,210089,1082.0,rv,rv,8872,DEM,Kamala Harris,48.0,2024-09-16,88242-1424-Pennsylvania-9/11/24-9/16/24-210089-1082.0-rv-8872
2074,88242,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Pennsylvania,9/11/24,9/16/24,210089,1082.0,rv,rv,8872,REP,Donald Trump,45.0,2024-09-16,88242-1424-Pennsylvania-9/11/24-9/16/24-210089-1082.0-rv-8872
2077,88242,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Pennsylvania,9/11/24,9/16/24,210090,1082.0,lv,lv,8872,DEM,Kamala Harris,49.0,2024-09-16,88242-1424-Pennsylvania-9/11/24-9/16/24-210090-1082.0-lv-8872
2078,88242,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Pennsylvania,9/11/24,9/16/24,210090,1082.0,lv,lv,8872,REP,Donald Trump,45.0,2024-09-16,88242-1424-Pennsylvania-9/11/24-9/16/24-210090-1082.0-lv-8872
2235,88184,458,Suffolk,2.9,-1.0,Live Phone,8.0,Pennsylvania,9/11/24,9/14/24,209630,500.0,lv,lv,8872,DEM,Kamala Harris,48.6,2024-09-14,88184-458-Pennsylvania-9/11/24-9/14/24-209630-500.0-lv-8872
2236,88184,458,Suffolk,2.9,-1.0,Live Phone,8.0,Pennsylvania,9/11/24,9/14/24,209630,500.0,lv,lv,8872,REP,Donald Trump,45.6,2024-09-14,88184-458-Pennsylvania-9/11/24-9/14/24-209630-500.0-lv-8872
2320,88302,978,Elon U.,2.5,-0.6,Online Panel,8.0,North Carolina,9/4/24,9/13/24,210420,800.0,rv,rv,8839,DEM,Kamala Harris,46.0,2024-09-13,88302-978-North Carolina-9/4/24-9/13/24-210420-800.0-rv-8839
2321,88302,978,Elon U.,2.5,-0.6,Online Panel,8.0,North Carolina,9/4/24,9/13/24,210420,800.0,rv,rv,8839,REP,Donald Trump,45.0,2024-09-13,88302-978-North Carolina-9/4/24-9/13/24-210420-800.0-rv-8839
2400,88203,1308,Data Orbital,2.9,-0.9,Live Phone/Text-to-Web,10.0,Arizona,9/7/24,9/9/24,209816,550.0,lv,lv,8759,DEM,Kamala Harris,46.0,2024-09-09,88203-1308-Arizona-9/7/24-9/9/24-209816-550.0-lv-8759
2401,88203,1308,Data Orbital,2.9,-0.9,Live Phone/Text-to-Web,10.0,Arizona,9/7/24,9/9/24,209816,550.0,lv,lv,8759,REP,Donald Trump,46.2,2024-09-09,88203-1308-Arizona-9/7/24-9/9/24-209816-550.0-lv-8759
2476,88095,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,North Carolina,9/4/24,9/8/24,208325,940.0,lv,lv,8839,DEM,Kamala Harris,49.0,2024-09-08,88095-396-North Carolina-9/4/24-9/8/24-208325-940.0-lv-8839
2477,88095,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,North Carolina,9/4/24,9/8/24,208325,940.0,lv,lv,8839,REP,Donald Trump,46.0,2024-09-08,88095-396-North Carolina-9/4/24-9/8/24-208325-940.0-lv-8839
2482,88095,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,North Carolina,9/4/24,9/8/24,208327,940.0,lv,lv,8839,DEM,Kamala Harris,50.0,2024-09-08,88095-396-North Carolina-9/4/24-9/8/24-208327-940.0-lv-8839
2483,88095,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,North Carolina,9/4/24,9/8/24,208327,940.0,lv,lv,8839,REP,Donald Trump,47.0,2024-09-08,88095-396-North Carolina-9/4/24-9/8/24-208327-940.0-lv-8839
2484,88101,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Georgia,9/4/24,9/8/24,208324,969.0,lv,lv,8781,DEM,Kamala Harris,45.0,2024-09-08,88101-396-Georgia-9/4/24-9/8/24-208324-969.0-lv-8781
2485,88101,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Georgia,9/4/24,9/8/24,208324,969.0,lv,lv,8781,REP,Donald Trump,49.0,2024-09-08,88101-396-Georgia-9/4/24-9/8/24-208324-969.0-lv-8781
2490,88101,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Georgia,9/4/24,9/8/24,208326,969.0,lv,lv,8781,DEM,Kamala Harris,46.0,2024-09-08,88101-396-Georgia-9/4/24-9/8/24-208326-969.0-lv-8781
2491,88101,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Georgia,9/4/24,9/8/24,208326,969.0,lv,lv,8781,REP,Donald Trump,49.0,2024-09-08,88101-396-Georgia-9/4/24-9/8/24-208326-969.0-lv-8781
2543,88083,460,SurveyUSA,2.8,-1.3,Online Panel,8.0,North Carolina,9/4/24,9/7/24,208275,676.0,lv,lv,8839,DEM,Kamala Harris,49.0,2024-09-07,88083-460-North Carolina-9/4/24-9/7/24-208275-676.0-lv-8839
2544,88083,460,SurveyUSA,2.8,-1.3,Online Panel,8.0,North Carolina,9/4/24,9/7/24,208275,676.0,lv,lv,8839,REP,Donald Trump,46.0,2024-09-07,88083-460-North Carolina-9/4/24-9/7/24-208275-676.0-lv-8839
2566,88070,568,YouGov,3.0,-1.1,Online Panel,9.0,Michigan,9/3/24,9/6/24,207965,1077.0,lv,lv,8820,DEM,Kamala Harris,50.0,2024-09-06,88070-568-Michigan-9/3/24-9/6/24-207965-1077.0-lv-8820
2567,88070,568,YouGov,3.0,-1.1,Online Panel,9.0,Michigan,9/3/24,9/6/24,207965,1077.0,lv,lv,8820,REP,Donald Trump,49.0,2024-09-06,88070-568-Michigan-9/3/24-9/6/24-207965-1077.0-lv-8820
2568,88071,568,YouGov,3.0,-1.1,Online Panel,9.0,Pennsylvania,9/3/24,9/6/24,207966,1078.0,lv,lv,8872,DEM,Kamala Harris,50.0,2024-09-06,88071-568-Pennsylvania-9/3/24-9/6/24-207966-1078.0-lv-8872
2569,88071,568,YouGov,3.0,-1.1,Online Panel,9.0,Pennsylvania,9/3/24,9/6/24,207966,1078.0,lv,lv,8872,REP,Donald Trump,50.0,2024-09-06,88071-568-Pennsylvania-9/3/24-9/6/24-207966-1078.0-lv-8872
2570,88072,568,YouGov,3.0,-1.1,Online Panel,9.0,Wisconsin,9/3/24,9/6/24,207967,946.0,lv,lv,8905,DEM,Kamala Harris,51.0,2024-09-06,88072-568-Wisconsin-9/3/24-9/6/24-207967-946.0-lv-8905
2571,88072,568,YouGov,3.0,-1.1,Online Panel,9.0,Wisconsin,9/3/24,9/6/24,207967,946.0,lv,lv,8905,REP,Donald Trump,49.0,2024-09-06,88072-568-Wisconsin-9/3/24-9/6/24-207967-946.0-lv-8905
2642,88135,1075,Marquette Law School,3.0,-1.1,Live Phone/Email,10.0,Wisconsin,8/28/24,9/5/24,209223,822.0,rv,rv,8905,DEM,Kamala Harris,52.0,2024-09-05,88135-1075-Wisconsin-8/28/24-9/5/24-209223-822.0-rv-8905
2643,88135,1075,Marquette Law School,3.0,-1.1,Live Phone/Email,10.0,Wisconsin,8/28/24,9/5/24,209223,822.0,rv,rv,8905,REP,Donald Trump,48.0,2024-09-05,88135-1075-Wisconsin-8/28/24-9/5/24-209223-822.0-rv-8905
2644,88135,1075,Marquette Law School,3.0,-1.1,Live Phone/Email,10.0,Wisconsin,8/28/24,9/5/24,209224,738.0,lv,lv,8905,DEM,Kamala Harris,52.0,2024-09-05,88135-1075-Wisconsin-8/28/24-9/5/24-209224-738.0-lv-8905
2645,88135,1075,Marquette Law School,3.0,-1.1,Live Phone/Email,10.0,Wisconsin,8/28/24,9/5/24,209224,738.0,lv,lv,8905,REP,Donald Trump,48.0,2024-09-05,88135-1075-Wisconsin-8/28/24-9/5/24-209224-738.0-lv-8905
2646,88135,1075,Marquette Law School,3.0,-1.1,Live Phone/Email,10.0,Wisconsin,8/28/24,9/5/24,209225,822.0,rv,rv,8905,DEM,Kamala Harris,47.0,2024-09-05,88135-1075-Wisconsin-8/28/24-9/5/24-209225-822.0-rv-8905
2647,88135,1075,Marquette Law School,3.0,-1.1,Live Phone/Email,10.0,Wisconsin,8/28/24,9/5/24,209225,822.0,rv,rv,8905,REP,Donald Trump,43.0,2024-09-05,88135-1075-Wisconsin-8/28/24-9/5/24-209225-822.0-rv-8905
2653,88135,1075,Marquette Law School,3.0,-1.1,Live Phone/Email,10.0,Wisconsin,8/28/24,9/5/24,209226,738.0,lv,lv,8905,DEM,Kamala Harris,48.0,2024-09-05,88135-1075-Wisconsin-8/28/24-9/5/24-209226-738.0-lv-8905
2654,88135,1075,Marquette Law School,3.0,-1.1,Live Phone/Email,10.0,Wisconsin,8/28/24,9/5/24,209226,738.0,lv,lv,8905,REP,Donald Trump,43.0,2024-09-05,88135-1075-Wisconsin-8/28/24-9/5/24-209226-738.0-lv-8905
